"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 01, 2007","16,058.10","15,820.50","16,175.30","15,815.20","55.88M","1.65%"
"Oct 31, 2007","15,797.60","16,010.90","16,026.00","15,773.30","63.65M","-1.34%"
"Oct 30, 2007","16,012.90","16,354.20","16,394.10","16,008.70","44.90M","-2.04%"
"Oct 29, 2007","16,347.10","16,049.90","16,353.70","16,049.90","41.34M","1.89%"
"Oct 26, 2007","16,044.40","15,831.60","16,044.40","15,831.60","50.93M","1.46%"
"Oct 25, 2007","15,814.30","15,832.80","16,096.60","15,753.70","39.59M","-0.11%"
"Oct 24, 2007","15,831.60","15,922.60","16,179.60","15,814.20","36.86M","-0.49%"
"Oct 23, 2007","15,909.80","15,759.10","15,960.90","15,756.90","33.11M","1.02%"
"Oct 22, 2007","15,748.80","16,356.30","16,356.30","15,725.30","45.62M","-3.98%"
"Oct 19, 2007","16,401.00","16,468.80","16,501.70","16,348.10","32.35M","-0.41%"
"Oct 18, 2007","16,469.30","16,180.90","16,469.30","16,091.50","37.55M","1.81%"
"Oct 17, 2007","16,175.80","16,216.70","16,462.90","16,158.30","34.64M","-0.29%"
"Oct 16, 2007","16,222.20","16,098.20","16,246.70","16,039.30","35.39M","0.79%"
"Oct 15, 2007","16,095.30","16,009.70","16,258.10","16,006.90","37.07M","0.62%"
"Oct 12, 2007","15,996.10","16,106.30","16,106.30","15,920.00","23.63M","-0.69%"
"Oct 11, 2007","16,107.50","15,894.30","16,114.90","15,824.70","31.34M","1.34%"
"Oct 10, 2007","15,894.10","15,807.30","15,914.90","15,760.90","37.06M","0.58%"
"Oct 09, 2007","15,801.80","15,793.40","15,847.10","15,638.40","35.97M","0.00%"
"Oct 08, 2007","15,801.80","15,683.00","15,948.30","15,683.00","34.23M","0.80%"
"Oct 05, 2007","15,676.90","15,361.10","15,723.90","15,358.70","49.76M","2.08%"
"Oct 04, 2007","15,358.10","15,682.90","15,682.90","15,329.40","29.32M","-2.09%"
"Oct 03, 2007","15,686.30","15,772.90","15,785.30","15,642.00","32.54M","-0.63%"
"Oct 02, 2007","15,785.50","15,755.40","15,835.40","15,715.50","37.80M","0.20%"
"Oct 01, 2007","15,753.30","15,686.50","15,813.30","15,675.60","16.29M","0.45%"
"Sep 28, 2007","15,683.40","15,530.40","15,732.70","15,530.40","58.49M","1.03%"
"Sep 27, 2007","15,523.10","15,332.40","15,599.10","15,332.40","43.83M","1.24%"
"Sep 26, 2007","15,332.60","15,314.10","15,394.30","15,190.30","39.24M","0.11%"
"Sep 25, 2007","15,315.10","15,357.00","15,378.70","15,221.20","46.40M","-0.27%"
"Sep 24, 2007","15,356.80","15,243.70","15,409.90","15,239.10","38.16M","0.79%"
"Sep 21, 2007","15,236.30","15,299.70","15,300.70","15,191.00","37.66M","-0.43%"
"Sep 20, 2007","15,302.10","15,048.30","15,327.50","15,048.30","84.81M","1.78%"
"Sep 19, 2007","15,034.30","14,573.70","15,034.30","14,573.70","46.76M","3.28%"
"Sep 18, 2007","14,557.10","14,630.50","14,720.30","14,426.30","59.24M","-0.48%"
"Sep 17, 2007","14,627.70","14,513.30","14,712.20","14,501.00","65.55M","0.84%"
"Sep 14, 2007","14,505.40","14,324.10","14,515.90","14,324.10","48.10M","1.34%"
"Sep 13, 2007","14,313.40","14,198.70","14,373.20","14,196.70","36.08M","0.82%"
"Sep 12, 2007","14,196.40","14,183.10","14,411.80","14,180.20","33.82M","0.20%"
"Sep 11, 2007","14,168.30","14,087.90","14,216.80","14,085.80","26.58M","0.66%"
"Sep 10, 2007","14,075.10","14,251.50","14,251.50","14,022.70","28.85M","-1.39%"
"Sep 07, 2007","14,273.90","14,164.70","14,318.20","14,163.00","18.42M","0.86%"
"Sep 06, 2007","14,152.20","14,074.30","14,187.10","13,998.10","36.36M","0.48%"
"Sep 05, 2007","14,084.00","14,167.70","14,345.60","14,076.60","44.48M","-0.55%"
"Sep 04, 2007","14,161.70","14,159.00","14,205.00","14,114.30","30.80M","-0.04%"
"Sep 03, 2007","14,166.80","14,276.20","14,326.40","14,087.20","23.82M","-0.73%"
"Aug 31, 2007","14,271.00","13,982.60","14,271.00","13,839.40","67.56M","3.12%"
"Aug 30, 2007","13,839.40","13,647.40","13,944.50","13,647.40","46.56M","1.60%"
"Aug 29, 2007","13,621.90","13,849.40","13,853.70","13,463.50","38.06M","-1.91%"
"Aug 28, 2007","13,887.40","13,757.00","13,911.90","13,669.50","32.10M","0.92%"
"Aug 27, 2007","13,760.40","13,364.00","13,779.40","13,364.00","35.06M","3.11%"
"Aug 24, 2007","13,345.00","13,318.90","13,427.00","13,276.70","31.24M","0.14%"
"Aug 23, 2007","13,326.60","13,042.00","13,475.10","13,042.00","40.01M","2.27%"
"Aug 22, 2007","13,030.80","12,958.90","13,159.30","12,839.30","33.04M","0.50%"
"Aug 21, 2007","12,965.40","12,909.80","13,043.60","12,741.70","35.98M","0.46%"
"Aug 20, 2007","12,906.30","12,203.60","12,912.00","12,203.20","42.93M","6.10%"
"Aug 17, 2007","12,164.60","12,420.00","12,650.70","12,052.80","50.58M","-2.06%"
"Aug 16, 2007","12,419.90","12,543.60","12,548.10","11,667.90","105.69M","-1.23%"
"Aug 15, 2007","12,574.70","13,026.10","13,026.10","12,556.30","59.66M","-3.64%"
"Aug 14, 2007","13,049.30","13,213.40","13,255.40","13,004.50","35.72M","-1.17%"
"Aug 13, 2007","13,204.20","13,223.90","13,358.90","13,151.20","51.30M","-0.18%"
"Aug 10, 2007","13,227.90","13,839.00","13,849.90","13,227.90","78.94M","-4.76%"
"Aug 09, 2007","13,889.60","13,684.10","13,889.60","13,684.10","64.64M","1.55%"
"Aug 08, 2007","13,677.90","13,382.10","13,690.80","13,382.10","48.05M","2.31%"
"Aug 07, 2007","13,368.60","13,398.50","13,540.50","13,314.10","40.04M","-0.17%"
"Aug 06, 2007","13,391.90","13,722.00","13,722.00","13,300.20","40.60M","-2.54%"
"Aug 03, 2007","13,741.20","13,725.10","13,892.60","13,634.10","40.81M","0.26%"
"Aug 02, 2007","13,706.20","13,705.40","14,039.50","13,496.60","53.62M","0.08%"
"Aug 01, 2007","13,695.10","14,246.60","14,257.70","13,622.90","52.76M","-3.83%"
"Jul 31, 2007","14,241.20","14,034.60","14,250.00","14,034.60","49.79M","1.59%"
"Jul 30, 2007","14,018.30","14,141.10","14,146.00","13,902.20","39.59M","-0.93%"
"Jul 27, 2007","14,149.60","14,552.90","14,552.90","14,094.70","75.46M","-2.97%"
