"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 07, 2006","6,581.00","6,540.90","6,592.60","6,540.90","113.20M","0.77%"
"Nov 06, 2006","6,530.60","6,514.30","6,531.00","6,502.00","114.18M","0.23%"
"Nov 03, 2006","6,515.40","6,461.80","6,518.60","6,453.10","154.75M","0.79%"
"Nov 02, 2006","6,464.30","6,459.80","6,465.10","6,417.70","177.63M","-0.02%"
"Nov 01, 2006","6,465.60","6,439.20","6,468.70","6,433.30","142.66M","0.47%"
"Oct 31, 2006","6,435.10","6,415.00","6,460.80","6,408.70","162.93M","0.32%"
"Oct 30, 2006","6,414.40","6,413.00","6,427.30","6,387.40","112.09M","-0.05%"
"Oct 27, 2006","6,417.90","6,460.10","6,461.90","6,417.90","182.48M","-0.59%"
"Oct 26, 2006","6,456.30","6,418.40","6,461.30","6,416.90","206.94M","0.79%"
"Oct 25, 2006","6,405.70","6,390.50","6,416.40","6,374.30","173.87M","0.26%"
"Oct 24, 2006","6,389.10","6,393.70","6,428.70","6,385.80","169.53M","-0.07%"
"Oct 23, 2006","6,393.80","6,386.00","6,417.10","6,385.70","125.63M","0.13%"
"Oct 20, 2006","6,385.40","6,336.60","6,387.30","6,336.60","123.85M","0.82%"
"Oct 19, 2006","6,333.70","6,355.80","6,373.10","6,319.10","161.23M","-0.29%"
"Oct 18, 2006","6,351.90","6,304.60","6,355.90","6,290.00","157.27M","0.72%"
"Oct 17, 2006","6,306.60","6,366.90","6,373.80","6,293.60","178.58M","-0.92%"
"Oct 16, 2006","6,365.00","6,377.10","6,400.10","6,354.80","137.94M","-0.23%"
"Oct 13, 2006","6,379.70","6,374.80","6,417.10","6,374.50","167.45M","0.23%"
"Oct 12, 2006","6,365.30","6,392.20","6,404.50","6,352.90","199.02M","-0.35%"
"Oct 11, 2006","6,387.50","6,331.20","6,390.10","6,318.90","129.98M","0.87%"
"Oct 10, 2006","6,332.60","6,303.90","6,338.10","6,303.00","130.03M","0.55%"
"Oct 09, 2006","6,297.90","6,327.70","6,327.70","6,227.50","89.34M","-0.37%"
"Oct 06, 2006","6,321.20","6,323.10","6,337.70","6,311.80","127.97M","-0.08%"
"Oct 05, 2006","6,326.10","6,250.80","6,337.80","6,250.80","146.09M","1.41%"
"Oct 04, 2006","6,237.90","6,234.20","6,265.10","6,221.10","161.07M","0.00%"
"Oct 03, 2006","6,237.60","6,216.60","6,255.80","6,193.60","144.34M","0.33%"
"Oct 02, 2006","6,217.10","6,182.70","6,234.90","6,178.90","60.51M","0.58%"
"Sep 29, 2006","6,181.20","6,118.90","6,181.20","6,117.90","214.43M","0.99%"
"Sep 28, 2006","6,120.50","6,111.60","6,125.10","6,092.60","211.22M","0.24%"
"Sep 27, 2006","6,105.60","6,019.30","6,118.80","6,019.30","161.39M","1.60%"
