"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 16, 2010","8,427.25","8,458.70","8,521.80","8,397.00","37.90M","-0.30%"
"Jun 15, 2010","8,452.44","8,424.90","8,456.80","8,368.90","48.15M","0.36%"
"Jun 11, 2010","8,422.24","8,388.40","8,448.20","8,386.50","39.03M","0.42%"
"Jun 10, 2010","8,386.65","8,435.70","8,488.60","8,317.90","39.99M","-0.57%"
"Jun 09, 2010","8,435.01","8,305.20","8,456.40","8,304.60","44.47M","1.56%"
"Jun 08, 2010","8,305.52","8,260.40","8,326.70","8,260.40","38.76M","0.54%"
"Jun 07, 2010","8,261.25","8,301.00","8,352.80","8,209.70","30.74M","-0.54%"
"Jun 04, 2010","8,305.82","8,181.80","8,336.70","8,181.80","27.42M","1.49%"
"Jun 03, 2010","8,183.95","8,103.70","8,188.80","8,103.70","35.26M","1.04%"
"Jun 02, 2010","8,100.08","8,103.30","8,172.50","8,069.70","52.91M","-0.06%"
"Jun 01, 2010","8,105.25","8,069.60","8,164.50","8,034.90","21.58M","0.42%"
"May 31, 2010","8,071.46","7,992.40","8,123.80","7,990.90","36.72M","0.93%"
"May 28, 2010","7,996.95","7,854.00","7,998.70","7,854.00","25.31M","1.89%"
"May 27, 2010","7,848.46","7,866.40","7,939.20","7,832.10","32.24M","-0.25%"
"May 26, 2010","7,868.14","7,950.50","8,069.10","7,868.10","42.28M","-1.00%"
"May 25, 2010","7,947.43","8,033.60","8,133.90","7,947.40","42.73M","-1.11%"
"May 24, 2010","8,036.82","8,072.90","8,098.50","7,982.70","52.71M","-0.41%"
"May 21, 2010","8,069.86","8,404.30","8,404.30","7,907.70","123.03M","-4.04%"
"May 20, 2010","8,410.04","8,332.20","8,486.40","8,332.20","35.52M","0.96%"
"May 19, 2010","8,330.15","8,449.40","8,449.60","8,277.30","32.42M","-1.43%"
"May 18, 2010","8,450.59","8,453.00","8,503.70","8,414.40","37.94M","0.05%"
"May 17, 2010","8,446.02","8,606.80","8,608.40","8,435.30","27.53M","-1.98%"
"May 14, 2010","8,616.24","8,567.20","8,723.60","8,520.00","37.69M","0.54%"
"May 13, 2010","8,569.80","8,465.60","8,591.30","8,465.00","47.65M","1.25%"
"May 12, 2010","8,464.32","8,406.00","8,509.30","8,402.00","29.49M","0.76%"
"May 11, 2010","8,400.71","8,433.20","8,546.60","8,388.10","23.44M","-0.33%"
"May 10, 2010","8,428.77","8,402.30","8,473.60","8,286.40","25.13M","0.28%"
"May 07, 2010","8,405.50","8,603.20","8,604.70","8,377.60","46.50M","-2.45%"
"May 06, 2010","8,616.96","8,550.00","8,630.30","8,544.60","29.39M","0.74%"
"May 05, 2010","8,553.62","8,562.10","8,598.30","8,493.60","20.73M","-0.14%"
"May 04, 2010","8,565.93","8,474.80","8,609.40","8,473.90","20.36M","1.16%"
